event_id,time,location_id,group_id
qpzrqfyrgbdc,2013-04-22 12:00:00,12419242,2220381
114139192,2013-04-22 23:30:00,3948452,2220381
dnmfvfyrgbfc,2013-04-24 00:00:00,9329312,2220381
114811592,2013-04-25 23:00:00,710447,2238431
ddztcfyrgbhc,2013-04-25 23:00:00,9329312,2220381
qfzznfyrgbhc,2013-04-25 23:30:00,803729,2220381
qqttwcyrgbhc,2013-04-25 23:30:00,2608761,2168831
qpzrqfyrgbjc,2013-04-26 12:00:00,12419242,2220381
dfknlfyrgbjc,2013-04-27 03:00:00,10967422,2286601
114167122,2013-04-27 13:00:00,9200722,2220381
qmskvdyrgbkc,2013-04-27 14:15:00,3589552,2220381
qzchvcyrgbkc,2013-04-27 20:00:00,2694111,2215781
drhmcfyrgbkc,2013-04-28 03:00:00,2869401,2286601
106227062,2013-04-28 12:30:00,11915792,2220381
dznhffyrgblc,2013-04-28 15:00:00,1978531,2220381
dhxksfyrgblc,2013-04-28 17:00:00,9329312,2220381
dnmfvfyrgbnc,2013-05-01 00:00:00,9329312,2220381
qjgbsfyrhbcb,2013-05-01 12:00:00,1013877,2220381
qpzrqfyrhbcb,2013-05-01 12:00:00,12419242,2220381
qnzqlfyrhbcb,2013-05-02 02:00:00,8563252,2286601
ddztcfyrhbdb,2013-05-02 23:00:00,9329312,2220381
qsnxbcyrhbdb,2013-05-02 23:30:00,3038041,2330801
qfzznfyrhbdb,2013-05-02 23:30:00,803729,2220381
qpzrqfyrhbfb,2013-05-03 12:00:00,12419242,2220381
dfknlfyrhbfb,2013-05-04 03:00:00,10967422,2286601
qmskvdyrhbgb,2013-05-04 14:15:00,3589552,2220381
qzchvcyrhbgb,2013-05-04 20:00:00,2694111,2215781
drhmcfyrhbgb,2013-05-05 03:00:00,2869401,2286601
dznhffyrhbhb,2013-05-05 15:00:00,1978531,2220381
dhxksfyrhbhb,2013-05-05 17:00:00,9329312,2220381
dnmfvfyrhbkb,2013-05-08 00:00:00,9329312,2220381
qpzrqfyrhblb,2013-05-08 12:00:00,12419242,2220381
dwklwfyrhblb,2013-05-08 12:00:00,1013877,2220381
qfzznfyrhbmb,2013-05-09 23:30:00,803729,2220381
qpzrqfyrhbnb,2013-05-10 12:00:00,12419242,2220381
dfknlfyrhbnb,2013-05-11 03:00:00,10967422,2286601
drhmcfyrhbpb,2013-05-12 03:00:00,2869401,2286601
dznhffyrhbqb,2013-05-12 15:00:00,1978531,2220381
qpzrqfyrhbrb,2013-05-13 12:00:00,12419242,2220381
dnmfvfyrhbsb,2013-05-15 00:00:00,9329312,2220381
dwklwfyrhbtb,2013-05-15 12:00:00,1013877,2220381
qnzqlfyrhbtb,2013-05-16 02:00:00,8563252,2286601
ddztcfyrhbvb,2013-05-16 23:00:00,9329312,2220381
qfzznfyrhbvb,2013-05-16 23:30:00,803729,2220381
qmskvdyrhbxb,2013-05-18 14:15:00,3589552,2220381
qzchvcyrhbxb,2013-05-18 20:00:00,2694111,2215781
drhmcfyrhbxb,2013-05-19 03:00:00,2869401,2286601
dznhffyrhbzb,2013-05-19 15:00:00,1978531,2220381
dhxksfyrhbzb,2013-05-19 17:00:00,9329312,2220381
dnmfvfyrhbcc,2013-05-22 00:00:00,9329312,2220381
ddztcfyrhbfc,2013-05-23 23:00:00,9329312,2220381
qqttwcyrhbfc,2013-05-23 23:30:00,2608761,2168831
qfzznfyrhbfc,2013-05-23 23:30:00,803729,2220381
qbjpxfyrhbgc,2013-05-24 12:00:00,12419242,2220381
qmskvdyrhbhc,2013-05-25 14:15:00,3589552,2220381
qzchvcyrhbhc,2013-05-25 20:00:00,2694111,2215781
drhmcfyrhbhc,2013-05-26 03:00:00,2869401,2286601
dznhffyrhbjc,2013-05-26 15:00:00,1978531,2220381
qbjpxfyrhbkc,2013-05-27 12:00:00,12419242,2220381
dnmfvfyrhblc,2013-05-29 00:00:00,9329312,2220381
dkccbgyrhbmc,2013-05-29 23:30:00,9329312,2220381
qsgwtfyrhbnc,2013-05-30 23:30:00,803729,2220381
ddztcfyrhbnc,2013-05-30 23:30:00,9329312,2220381
qzchvcyrjbcb,2013-06-01 20:00:00,2694111,2215781
drhmcfyrjbcb,2013-06-02 03:00:00,2869401,2286601
dhxksfyrjbdb,2013-06-02 15:30:00,9329312,2220381
qbjpxfyrjbfb,2013-06-03 12:00:00,12419242,2220381
dkccbgyrjbfb,2013-06-03 23:30:00,9329312,2220381
dnmfvfyrjbgb,2013-06-05 00:00:00,9329312,2220381
qbjpxfyrjbhb,2013-06-05 12:00:00,12419242,2220381
dwklwfyrjbhb,2013-06-05 12:00:00,1013877,2220381
dkccbgyrjbhb,2013-06-05 23:30:00,9329312,2220381
ddztcfyrjbjb,2013-06-06 23:30:00,9329312,2220381
qsnxbcyrjbjb,2013-06-06 23:30:00,3038041,2330801
dwwfsfyrjblb,2013-06-08 12:00:00,12671302,2220381
qmskvdyrjblb,2013-06-08 14:15:00,3589552,2220381
qzchvcyrjblb,2013-06-08 20:00:00,2694111,2215781
drhmcfyrjblb,2013-06-09 03:00:00,2869401,2286601
dznhffyrjbmb,2013-06-09 15:00:00,1978531,2220381
dhxksfyrjbmb,2013-06-09 15:30:00,9329312,2220381
qbjpxfyrjbnb,2013-06-10 12:00:00,12419242,2220381
dkccbgyrjbnb,2013-06-10 23:30:00,9329312,2220381
dnmfvfyrjbpb,2013-06-12 00:00:00,9329312,2220381
dkccbgyrjbqb,2013-06-12 23:30:00,9329312,2220381
dfsncfyrjbrb,2013-06-13 23:30:00,2608761,2168831
ddztcfyrjbrb,2013-06-13 23:30:00,9329312,2220381
qbjpxfyrjbsb,2013-06-14 12:00:00,12419242,2220381
dznhffyrjbvb,2013-06-16 15:00:00,1978531,2220381
qmskvdyrjbtb,2013-06-15 14:15:00,3589552,2220381
qzchvcyrjbtb,2013-06-15 20:00:00,2694111,2215781
drhmcfyrjbtb,2013-06-16 03:00:00,2869401,2286601
dhxksfyrjbvb,2013-06-16 15:30:00,9329312,2220381
dkccbgyrjbwb,2013-06-17 23:30:00,9329312,2220381
dnmfvfyrjbxb,2013-06-19 00:00:00,9329312,2220381
dkccbgyrjbzb,2013-06-19 23:30:00,9329312,2220381
dkwsdgyrjbbc,2013-06-20 23:30:00,9329312,2220381
qbjpxfyrjbcc,2013-06-21 12:00:00,12419242,2220381
qghnfgyrjbcc,2013-06-22 03:00:00,3029761,2286601
qpscfgyrjbdc,2013-06-22 12:00:00,12671302,2220381
qmskvdyrjbdc,2013-06-22 14:15:00,3589552,2220381
qzchvcyrjbdc,2013-06-22 20:00:00,2694111,2215781
drhmcfyrjbdc,2013-06-23 03:00:00,2869401,2286601
dznhffyrjbfc,2013-06-23 15:00:00,1978531,2220381
dtgmjgyrkbrb,2013-07-13 16:00:00,363174,2220381
dkccbgyrjbgc,2013-06-24 23:30:00,9329312,2220381
dnmfvfyrjbhc,2013-06-26 00:00:00,9329312,2220381
dwklwfyrjbjc,2013-06-26 12:00:00,1013877,2220381
dkccbgyrjbjc,2013-06-26 23:30:00,9329312,2220381
qqttwcyrjbkc,2013-06-27 23:30:00,2608761,2168831
dkwsdgyrjbkc,2013-06-27 23:30:00,9329312,2220381
qqhnfgyrjblc,2013-06-29 03:00:00,3029761,2286601
qpscfgyrjbmc,2013-06-29 12:00:00,12671302,2220381
qmskvdyrjbmc,2013-06-29 14:15:00,3589552,2220381
qzchvcyrjbmc,2013-06-29 20:00:00,2694111,2215781
drhmcfyrjbmc,2013-06-30 03:00:00,2869401,2286601
dhxksfyrjbnc,2013-06-30 15:30:00,9329312,2220381
qbjpxfyrkbcb,2013-07-01 12:00:00,12419242,2220381
qbjpxfyrkbtb,2013-07-15 12:00:00,12419242,2220381
dkccbgyrkbcb,2013-07-01 23:30:00,9329312,2220381
dwklwfyrkbfb,2013-07-03 12:00:00,1013877,2220381
dkccbgyrkbfb,2013-07-03 23:30:00,9329312,2220381
qbjpxfyrkbhb,2013-07-05 12:00:00,12419242,2220381
qqzthgyrkbsb,2013-07-14 16:00:00,363174,2220381
qqhnfgyrkbhb,2013-07-06 03:00:00,3029761,2286601
qmskvdyrkbjb,2013-07-06 14:15:00,3589552,2220381
qzchvcyrkbjb,2013-07-06 20:00:00,2694111,2215781
drhmcfyrkbjb,2013-07-07 03:00:00,2869401,2286601
dkccbgyrkblb,2013-07-08 23:30:00,9329312,2220381
qbjpxfyrkbnb,2013-07-10 11:30:00,12419242,2220381
dkccbgyrkbnb,2013-07-10 23:30:00,9329312,2220381
qsnxbcyrkbgb,2013-07-11 23:30:00,3038041,2330801
dfsncfyrkbpb,2013-07-11 23:30:00,2608761,2168831
qbfsggyrkbpb,2013-07-11 23:30:00,9329312,2220381
112508372,2013-07-12 00:00:00,1491444,2220381
qbjpxfyrkbqb,2013-07-12 12:00:00,12419242,2220381
qqhnfgyrkbqb,2013-07-13 03:00:00,3029761,2286601
qmskvdyrkbrb,2013-07-13 14:15:00,3589552,2220381
qzchvcyrkbrb,2013-07-13 20:00:00,2694111,2215781
qgckjgyrkbrb,2013-07-13 22:15:00,667756,2287341
drhmcfyrkbrb,2013-07-14 03:00:00,2869401,2286601
dbpgjgyrkbsb,2013-07-14 15:30:00,9329312,2220381
dkccbgyrkbtb,2013-07-15 23:30:00,9329312,2220381
qtbsjgyrkbwb,2013-07-17 11:30:00,12419242,2220381
dkccbgyrkbwb,2013-07-17 23:30:00,9329312,2220381
qbfsggyrkbxb,2013-07-18 23:30:00,9329312,2220381
qtbsjgyrkbzb,2013-07-19 11:30:00,12419242,2220381
qqhnfgyrkbzb,2013-07-20 03:00:00,3029761,2286601
qmskvdyrkbbc,2013-07-20 14:15:00,3589552,2220381
dtgmjgyrkbbc,2013-07-20 16:00:00,363174,2220381
qzchvcyrkbbc,2013-07-20 20:00:00,2694111,2215781
qgckjgyrkbbc,2013-07-20 22:15:00,667756,2287341
drhmcfyrkbbc,2013-07-21 03:00:00,2869401,2286601
qqzthgyrkbcc,2013-07-21 16:00:00,363174,2220381
qtbsjgyrkbdc,2013-07-22 11:30:00,12419242,2220381
dkccbgyrkbdc,2013-07-22 23:30:00,9329312,2220381
qtbsjgyrkbgc,2013-07-24 11:30:00,12419242,2220381
dkccbgyrkbgc,2013-07-24 23:30:00,9329312,2220381
qbfsggyrkbhc,2013-07-25 23:30:00,9329312,2220381
qqttwcyrkbhc,2013-07-25 23:30:00,2608761,2168831
qtbsjgyrkbjc,2013-07-26 11:30:00,12419242,2220381
qqhnfgyrkbjc,2013-07-27 03:00:00,3029761,2286601
qmskvdyrkbkc,2013-07-27 14:15:00,3589552,2220381
qqzthgyrkblc,2013-07-28 16:00:00,363174,2220381
qzchvcyrkbkc,2013-07-27 20:00:00,2694111,2215781
qgckjgyrkbkc,2013-07-27 22:15:00,667756,2287341
drhmcfyrkbkc,2013-07-28 03:00:00,2869401,2286601
qtbsjgyrkbmc,2013-07-29 11:30:00,12419242,2220381
dkccbgyrkbmc,2013-07-29 23:30:00,9329312,2220381
qsnxbcyrlbcb,2013-08-01 23:30:00,3038041,2330801
qbfsggyrlbcb,2013-08-01 23:30:00,9329312,2220381
qtbsjgyrkbpc,2013-07-31 11:30:00,12419242,2220381
dkccbgyrkbpc,2013-07-31 23:30:00,9329312,2220381
qqhnfgyrlbdb,2013-08-03 03:00:00,3029761,2286601
qmskvdyrlbfb,2013-08-03 14:15:00,3589552,2220381
dtgmjgyrlbfb,2013-08-03 16:00:00,363174,2220381
qzchvcyrlbfb,2013-08-03 20:00:00,2694111,2215781
drhmcfyrlbfb,2013-08-04 03:00:00,2869401,2286601
dbpgjgyrlbgb,2013-08-04 15:30:00,9329312,2220381
qqzthgyrlbgb,2013-08-04 16:00:00,363174,2220381
qtbsjgyrlbhb,2013-08-05 11:30:00,12419242,2220381
dkccbgyrlbhb,2013-08-05 23:30:00,9329312,2220381
qtbsjgyrlbkb,2013-08-07 11:30:00,12419242,2220381
qrcsmgyrlbkb,2013-08-07 23:30:00,9329312,2220381
qbfsggyrlblb,2013-08-08 23:30:00,9329312,2220381
qtbsjgyrlbmb,2013-08-09 11:30:00,12419242,2220381
qqhnfgyrlbmb,2013-08-10 03:00:00,3029761,2286601
qpscfgyrlbnb,2013-08-10 12:00:00,12671302,2220381
qmskvdyrlbnb,2013-08-10 14:15:00,3589552,2220381
qdggmgyrlbnb,2013-08-10 16:00:00,363174,2220381
qzchvcyrlbnb,2013-08-10 20:00:00,2694111,2215781
qgckjgyrlbnb,2013-08-10 22:15:00,667756,2287341
drhmcfyrlbnb,2013-08-11 03:00:00,2869401,2286601
qzchvcyrlbwb,2013-08-17 20:00:00,2694111,2215781
qrcsmgyrlbqb,2013-08-12 23:30:00,9329312,2220381
dfsncfyrlbsb,2013-08-14 23:30:00,2608761,2168831
qrcsmgyrlbsb,2013-08-14 23:30:00,9329312,2220381
qbfsggyrlbtb,2013-08-15 23:30:00,9329312,2220381
qtbsjgyrlbvb,2013-08-16 11:30:00,12419242,2220381
qqhnfgyrlbvb,2013-08-17 03:00:00,3029761,2286601
qpscfgyrlbwb,2013-08-17 12:00:00,12671302,2220381
qmskvdyrlbwb,2013-08-17 14:15:00,3589552,2220381
qdggmgyrlbwb,2013-08-17 16:00:00,363174,2220381
qgckjgyrlbwb,2013-08-17 22:15:00,667756,2287341
drhmcfyrlbwb,2013-08-18 03:00:00,2869401,2286601
qrcsmgyrmbgb,2013-09-04 23:30:00,9329312,2220381
qqttwcyrlbdc,2013-08-22 23:30:00,2608761,2168831
qtbsjgyrlbfc,2013-08-23 11:30:00,12419242,2220381
qqhnfgyrlbfc,2013-08-24 03:00:00,3029761,2286601
qpscfgyrlbgc,2013-08-24 12:00:00,12671302,2220381
qmskvdyrlbgc,2013-08-24 14:15:00,3589552,2220381
qsnxbcyrmbhb,2013-09-05 23:30:00,3038041,2330801
qbfsggyrmbhb,2013-09-05 23:30:00,9329312,2220381
qdggmgyrlbgc,2013-08-24 16:00:00,363174,2220381
qzchvcyrlbgc,2013-08-24 20:00:00,2694111,2215781
qgckjgyrlbgc,2013-08-24 22:15:00,667756,2287341
drhmcfyrlbgc,2013-08-25 03:00:00,2869401,2286601
qtbsjgyrlbjc,2013-08-26 11:30:00,12419242,2220381
qtbsjgyrlblc,2013-08-28 11:30:00,12419242,2220381
qbfsggyrmbqb,2013-09-12 23:30:00,9329312,2220381
qqhnfgyrlbnc,2013-08-31 03:00:00,3029761,2286601
qpscfgyrlbpc,2013-08-31 12:00:00,12671302,2220381
qmskvdyrlbpc,2013-08-31 14:15:00,3589552,2220381
qbfsggyrmbzb,2013-09-19 23:30:00,9329312,2220381
qdggmgyrlbpc,2013-08-31 16:00:00,363174,2220381
qzchvcyrlbpc,2013-08-31 20:00:00,2694111,2215781
qgckjgyrlbpc,2013-08-31 22:15:00,667756,2287341
drhmcfyrlbpc,2013-09-01 03:00:00,2869401,2286601
qqhnfgyrmbjb,2013-09-07 03:00:00,3029761,2286601
qmskvdyrmbkb,2013-09-07 14:15:00,3589552,2220381
qzchvcyrmbkb,2013-09-07 20:00:00,2694111,2215781
qgckjgyrmbkb,2013-09-07 22:15:00,667756,2287341
drhmcfyrmbkb,2013-09-08 03:00:00,2869401,2286601
qrcsmgyrmbmb,2013-09-09 23:30:00,9329312,2220381
qrcsmgyrmbpb,2013-09-11 23:30:00,9329312,2220381
dfsncfyrmbpb,2013-09-11 23:30:00,2608761,2168831
qqhnfgyrmbrb,2013-09-14 03:00:00,3029761,2286601
qmskvdyrmbsb,2013-09-14 14:15:00,3589552,2220381
qzchvcyrmbsb,2013-09-14 20:00:00,2694111,2215781
drhmcfyrmbsb,2013-09-15 03:00:00,2869401,2286601
qrcsmgyrmbvb,2013-09-16 23:30:00,9329312,2220381
qrcsmgyrmbxb,2013-09-18 23:30:00,9329312,2220381
qqhnfgyrmbbc,2013-09-21 03:00:00,3029761,2286601
qmskvdyrmbcc,2013-09-21 14:15:00,3589552,2220381
qzchvcyrmbcc,2013-09-21 20:00:00,2694111,2215781
drhmcfyrmbcc,2013-09-22 03:00:00,2869401,2286601
qmcswgyrnblb,2013-10-08 23:30:00,363174,2220381
qrcsmgyrmbfc,2013-09-23 23:30:00,9329312,2220381
qrcsmgyrmbhc,2013-09-25 23:30:00,9329312,2220381
qqttwcyrmbjc,2013-09-26 23:30:00,1301253,2168831
qbfsggyrmbjc,2013-09-26 23:30:00,9329312,2220381
qqhnfgyrmbkc,2013-09-28 03:00:00,3029761,2286601
qmskvdyrmblc,2013-09-28 14:15:00,3589552,2220381
qzchvcyrmblc,2013-09-28 20:00:00,2694111,2215781
drhmcfyrmblc,2013-09-29 03:00:00,2869401,2286601
qrcsmgyrmbnc,2013-09-30 23:30:00,9329312,2220381
qrcsmgyrnbdb,2013-10-02 23:30:00,9329312,2220381
qsnxbcyrnbfb,2013-10-03 23:30:00,3038041,2330801
qbfsggyrnbfb,2013-10-03 23:30:00,9329312,2220381
qqhnfgyrnbgb,2013-10-05 03:00:00,3029761,2286601
qmskvdyrnbhb,2013-10-05 14:15:00,3589552,2220381
qzchvcyrnbhb,2013-10-05 20:00:00,2694111,2215781
drhmcfyrnbhb,2013-10-06 03:00:00,2869401,2286601
qrcsmgyrnbkb,2013-10-07 23:30:00,9329312,2220381
qrcsmgyrnbmb,2013-10-09 23:30:00,9329312,2220381
dfsncfyrnbmb,2013-10-09 23:30:00,2608761,2168831
qvpdxgyrnbnb,2013-10-10 23:30:00,9329312,2220381
qqhnfgyrnbpb,2013-10-12 03:00:00,3029761,2286601
qmskvdyrnbqb,2013-10-12 14:15:00,3589552,2220381
qzchvcyrnbqb,2013-10-12 20:00:00,2694111,2215781
drhmcfyrnbqb,2013-10-13 03:00:00,2869401,2286601
qmcswgyrnbtb,2013-10-15 23:30:00,363174,2220381
qrcsmgyrnbvb,2013-10-16 23:30:00,9329312,2220381
qvpdxgyrnbwb,2013-10-17 23:30:00,9329312,2220381
qqhnfgyrnbxb,2013-10-19 03:00:00,3029761,2286601
qmskvdyrnbzb,2013-10-19 14:15:00,3589552,2220381
drhmcfyrnbzb,2013-10-20 03:00:00,2869401,2286601
qrcsmgyrnbcc,2013-10-21 23:30:00,9329312,2220381
qrcsmgyrnbfc,2013-10-23 23:30:00,9329312,2220381
qvpdxgyrnbgc,2013-10-24 23:30:00,9329312,2220381
qqttwcyrnbgc,2013-10-24 23:30:00,2608761,2168831
qqhnfgyrnbhc,2013-10-26 03:00:00,3029761,2286601
qmskvdyrnbjc,2013-10-26 14:15:00,3589552,2220381
drhmcfyrnbjc,2013-10-27 03:00:00,2869401,2286601
qrcsmgyrnblc,2013-10-28 23:30:00,9329312,2220381
qmcswgyrnbmc,2013-10-29 23:30:00,363174,2220381
qrcsmgyrnbnc,2013-10-30 23:30:00,9329312,2220381
qvpdxgyrnbpc,2013-10-31 23:30:00,9329312,2220381
qqhnfgyrpbcb,2013-11-02 03:00:00,3029761,2286601
qmskvdyrpbdb,2013-11-02 14:15:00,3589552,2220381
drhmcfyrpbdb,2013-11-03 03:00:00,2869401,2286601
qrcsmgyrpbgb,2013-11-05 00:30:00,9329312,2220381
qmcswgyrpbhb,2013-11-06 00:30:00,363174,2220381
qrcsmgyrpbjb,2013-11-07 00:30:00,9329312,2220381
qvpdxgyrpbkb,2013-11-08 00:30:00,9329312,2220381
qsnxbcyrpbkb,2013-11-08 00:30:00,3038041,2330801
qqhnfgyrpblb,2013-11-09 04:00:00,3029761,2286601
qmskvdyrpbmb,2013-11-09 15:15:00,3589552,2220381
drhmcfyrpbmb,2013-11-10 04:00:00,2869401,2286601
qrcsmgyrpbpb,2013-11-12 00:30:00,9329312,2220381
qrcsmgyrpbrb,2013-11-14 00:30:00,9329312,2220381
dfsncfyrpbrb,2013-11-14 00:30:00,2608761,2168831
qvpdxgyrpbsb,2013-11-15 00:30:00,9329312,2220381
qqhnfgyrpbtb,2013-11-16 04:00:00,3029761,2286601
qmskvdyrpbvb,2013-11-16 15:15:00,3589552,2220381
drhmcfyrpbvb,2013-11-17 04:00:00,2869401,2286601
qrcsmgyrpbxb,2013-11-19 00:30:00,9329312,2220381
qrcsmgyrpbbc,2013-11-21 00:30:00,9329312,2220381
qvpdxgyrpbcc,2013-11-22 00:30:00,9329312,2220381
qqhnfgyrpbdc,2013-11-23 04:00:00,3029761,2286601
qmskvdyrpbfc,2013-11-23 15:15:00,3589552,2220381
drhmcfyrpbfc,2013-11-24 04:00:00,2869401,2286601
qrcsmgyrpbhc,2013-11-26 00:30:00,9329312,2220381
qrcsmgyrpbkc,2013-11-28 00:30:00,9329312,2220381
qqhnfgyrpbmc,2013-11-30 04:00:00,3029761,2286601
qmskvdyrpbnc,2013-11-30 15:15:00,3589552,2220381
drhmcfyrpbnc,2013-12-01 04:00:00,2869401,2286601
qrcsmgyrqbdb,2013-12-03 00:30:00,9329312,2220381
qrcsmgyrqbgb,2013-12-05 00:30:00,9329312,2220381
qvpdxgyrqbhb,2013-12-06 00:30:00,9329312,2220381
qsnxbcyrqbhb,2013-12-06 00:30:00,3038041,2330801
qqhnfgyrqbjb,2013-12-07 04:00:00,3029761,2286601
qmskvdyrqbkb,2013-12-07 15:15:00,3589552,2220381
drhmcfyrqbkb,2013-12-08 04:00:00,2869401,2286601
qrcsmgyrqbmb,2013-12-10 00:30:00,9329312,2220381
qrcsmgyrqbpb,2013-12-12 00:30:00,9329312,2220381
dfsncfyrqbpb,2013-12-12 00:30:00,2608761,2168831
qvpdxgyrqbqb,2013-12-13 00:30:00,9329312,2220381
qqhnfgyrqbrb,2013-12-14 04:00:00,3029761,2286601
qmskvdyrqbsb,2013-12-14 15:15:00,3589552,2220381
drhmcfyrqbsb,2013-12-15 04:00:00,2869401,2286601
qrcsmgyrqbvb,2013-12-17 00:30:00,9329312,2220381
qrcsmgyrqbxb,2013-12-19 00:30:00,9329312,2220381
qvpdxgyrqbzb,2013-12-20 00:30:00,9329312,2220381
qqhnfgyrqbbc,2013-12-21 04:00:00,3029761,2286601
drhmcfyrqbcc,2013-12-22 04:00:00,2869401,2286601
qrcsmgyrqbfc,2013-12-24 00:30:00,9329312,2220381
qqhnfgyrqbkc,2013-12-28 04:00:00,3029761,2286601
qmskvdyrqblc,2013-12-28 15:15:00,3589552,2220381
dfsncfysgbmb,2014-04-09 23:30:00,2608761,2168831
drhmcfyrqblc,2013-12-29 04:00:00,2869401,2286601
qvpdxgyscbdb,2014-01-03 00:30:00,9329312,2220381
qqhnfgyscbfb,2014-01-04 04:00:00,3029761,2286601
qmskvdyscbgb,2014-01-04 15:15:00,3589552,2220381
drhmcfyscbgb,2014-01-05 04:00:00,2869401,2286601
qrcsmgyscbjb,2014-01-07 00:30:00,9329312,2220381
qrcsmgyscblb,2014-01-09 00:30:00,9329312,2220381
qsnxbcyscbdb,2014-01-10 00:30:00,3038041,2330801
qbdqkhyscbmb,2014-01-10 00:30:00,9329312,2220381
qqhnfgyscbnb,2014-01-11 04:00:00,3029761,2286601
qmskvdyscbpb,2014-01-11 15:15:00,3589552,2220381
drhmcfyscbpb,2014-01-12 04:00:00,2869401,2286601
qrcsmgyscbrb,2014-01-14 00:30:00,9329312,2220381
ddlqhhyscbsb,2014-01-15 00:15:00,17292792,2220381
qrcsmgyscbtb,2014-01-16 00:30:00,9329312,2220381
dxdqkhyscbvb,2014-01-17 00:30:00,9329312,2220381
qqhnfgyscbwb,2014-01-18 04:00:00,3029761,2286601
qmskvdyscbxb,2014-01-18 15:15:00,3589552,2220381
drhmcfyscbxb,2014-01-19 04:00:00,2869401,2286601
qrcsmgyscbbc,2014-01-21 00:30:00,9329312,2220381
qrcsmgyscbdc,2014-01-23 00:30:00,9329312,2220381
qqttwcyscbfc,2014-01-24 00:30:00,2608761,2168831
dxdqkhyscbfc,2014-01-24 00:30:00,9329312,2220381
qqhnfgyscbgc,2014-01-25 04:00:00,3029761,2286601
qmskvdyscbhc,2014-01-25 15:15:00,3589552,2220381
qtndrhyscbhc,2014-01-25 17:00:00,18053122,2220381
drhmcfyscbhc,2014-01-26 04:00:00,2869401,2286601
qrcsmgyscbkc,2014-01-28 00:30:00,9329312,2220381
qrcsmgyscbmc,2014-01-30 00:30:00,9329312,2220381
dxdqkhyscbnc,2014-01-31 00:30:00,9329312,2220381
qqhnfgyscbpc,2014-02-01 04:00:00,3029761,2286601
qmskvdysdbcb,2014-02-01 15:15:00,3589552,2220381
qtndrhysdbcb,2014-02-01 17:00:00,18053122,2220381
drhmcfysdbcb,2014-02-02 04:00:00,10663862,2286601
qrcsmgysdbfb,2014-02-04 00:30:00,9329312,2220381
qrcsmgysdbhb,2014-02-06 00:30:00,9329312,2220381
qsnxbcysdbjb,2014-02-07 00:30:00,3038041,2330801
dxdqkhysdbjb,2014-02-07 00:30:00,9329312,2220381
qqhnfgysdbkb,2014-02-08 04:00:00,3029761,2286601
qmskvdysdblb,2014-02-08 15:15:00,3589552,2220381
qrcsmgysdbnb,2014-02-11 00:30:00,9329312,2220381
dfsncfysdbqb,2014-02-13 00:30:00,2608761,2168831
qrcsmgysdbqb,2014-02-13 00:30:00,9329312,2220381
dxdqkhysdbrb,2014-02-14 00:30:00,9329312,2220381
qqhnfgysdbsb,2014-02-15 04:00:00,3029761,2286601
qmskvdysdbtb,2014-02-15 15:15:00,3589552,2220381
qrcsmgysdbzb,2014-02-20 00:30:00,9329312,2220381
qtndrhysdbtb,2014-02-15 17:00:00,18053122,2220381
qrcsmgysdbwb,2014-02-18 00:30:00,9329312,2220381
dxdqkhysdbbc,2014-02-21 00:30:00,9329312,2220381
qqhnfgysdbcc,2014-02-22 04:00:00,3029761,2286601
qmskvdysdbdc,2014-02-22 15:15:00,3589552,2220381
qrcsmgysdbgc,2014-02-25 00:30:00,9329312,2220381
qrcsmgysdbjc,2014-02-27 00:30:00,9329312,2220381
dxdqkhysdbkc,2014-02-28 00:30:00,9329312,2220381
qqttwcysdbkc,2014-02-28 00:30:00,2608761,2168831
qqhnfgysdblc,2014-03-01 04:00:00,3029761,2286601
qmskvdysfbcb,2014-03-01 15:15:00,3589552,2220381
qrcsmgysfbfb,2014-03-04 00:30:00,9329312,2220381
qrcsmgysfbhb,2014-03-06 00:30:00,9329312,2220381
dxdqkhysfbjb,2014-03-07 00:30:00,9329312,2220381
qsnxbcysfbjb,2014-03-07 00:30:00,3038041,2330801
qqhnfgysfbkb,2014-03-08 04:00:00,3029761,2286601
qmskvdysfblb,2014-03-08 15:15:00,3589552,2220381
qrcsmgysfbnb,2014-03-10 23:30:00,9329312,2220381
qrcsmgysfbqb,2014-03-12 23:30:00,9329312,2220381
dfsncfysfbqb,2014-03-12 23:30:00,2608761,2168831
dxdqkhysfbrb,2014-03-13 23:30:00,9329312,2220381
qqhnfgysfbsb,2014-03-15 03:00:00,3029761,2286601
qmskvdysfbtb,2014-03-15 14:15:00,3589552,2220381
qrcsmgysfbwb,2014-03-17 23:30:00,9329312,2220381
qrcsmgysfbzb,2014-03-19 23:30:00,9329312,2220381
dxdqkhysfbbc,2014-03-20 23:30:00,9329312,2220381
qqhnfgysfbcc,2014-03-22 03:00:00,3029761,2286601
qmskvdysfbdc,2014-03-22 14:15:00,3589552,2220381
qrcsmgysfbgc,2014-03-24 23:30:00,9329312,2220381
qrcsmgysfbjc,2014-03-26 23:30:00,9329312,2220381
dxdqkhysfbkc,2014-03-27 23:30:00,9329312,2220381
qqttwcysfbkc,2014-03-27 23:30:00,2608761,2168831
qqhnfgysfblc,2014-03-29 03:00:00,3029761,2286601
qmskvdysfbmc,2014-03-29 14:15:00,3589552,2220381
qrcsmgysfbpc,2014-03-31 23:30:00,9329312,2220381
qrcsmgysgbdb,2014-04-02 23:30:00,9329312,2220381
dxdqkhysgbfb,2014-04-03 23:30:00,9329312,2220381
